content,score,clean_content
bagus sekali menambah ilmu pelajaran,5,bagus sekali tambah ilmu ajar
bagus saya semakin pintar dalam bahasa Inggris,5,bagus saya makin pintar dalam bahasa inggris
membantu sy belajar dengan lebih semangat,3,bantu sy ajar dengan lebih semangat
seru belajar nya makin gampang,5,seru ajar makin gampang
"saya senang belajar di duolingo, go smart and happy",5,saya senang ajar di go smart and happy
sangat membantu dalam berbahasa Inggris,5,sangat bantu dalam bahasa inggris
dengan duolingo saya jadi bisa bahasa inggris,5,dengan saya jadi bisa bahasa inggris
lumayan bisa buat ke luar negeri,5,lumayan bisa buat ke luar negeri
aplikasi ini membuat saya pintar dalam belajar bahasa Inggris,5,ini buat saya pintar dalam ajar bahasa inggris
belajar berbahasa inggris sangat menyenangkan,5,ajar bahasa inggris sangat senang
keren bisa bahasa inggris,5,keren bisa bahasa inggris
"bagus banget, cepet buat ingat' nya karna di ulang'",5,bagus banget cepet buat ingat karna di ulang
aplikasi yang sangat membantu untuk belajar,5,sangat bantu untuk ajar
sengkyuu duolingo aku skrg bisa lbh muda bljrnya,5,sengkyuu aku skrg bisa lbh bljrnya
seru dan mudah dimengerti,5,seru dan mudah erti
bagus buat aku tau bahasa inggris,5,bagus buat aku tahu bahasa inggris
sangat bagus saya jadi bisa berbahasa inggris,5,sangat bagus saya jadi bisa bahasa inggris
akhirnya aku bisa bahasa jepang makasih duolingo😖😖😖🫶🩷🩷,5,akhir aku bisa bahasa jepang makasih
rekomendasi yang mau belajar sambil bermain ini seru banget deh pokonya,5,rekomendasi mau ajar sambil main ini seru banget poko
aplikasi yang sangat seru dan menarik,4,sangat seru dan tarik
karena Dualingo mengajarkan benar benar saya mengerti terima kasih Dualingo,5,karena dualingo ajar benar saya erti terima kasih
seru bangett dan aku jadi bisa bahasa inggris 😀 love duolingo ❤,5,seru bangett dan aku jadi bisa bahasa inggris love
aplikasi ini seru bisa belajar Bahasa,5,ini seru bisa ajar bahasa
Mengapa Duolingo pro LGBT? Padahal asik sekali belajar menggunakan duolingo,1,mengapa pro lgbt padahal asik sekali ajar guna
sangat seru belajar di Duoling.,5,sangat seru ajar di duoling
sangat menarik untuk belajar,5,sangat tarik untuk ajar
pelajaran nya bagus saya sangat puas dengan Duolingo,5,ajar bagus saya sangat puas dengan
gampang di pahami cocok buat pemula kaya gw yang kalo ada ujian BHS inggris mumet,5,gampang di paham cocok buat mula kaya gw kalau ada uji bhs inggris mumet
sumpah Duolingo buat aku bisa bahasa Korea makasih Duolingo 🤩,5,sumpah buat aku bisa bahasa korea makasih
"kerenn metode nya, terimakasih buat developer nya, i love you",5,kerenn metode terimakasih buat developer love you
sangat efektif dan tidak perlu membayar🤩,5,sangat efektif dan tidak perlu bayar
sangat membantu dan dapat dimengerti,5,sangat bantu dan dapat erti
sangat seru dan gampang untuk kita hafal,5,sangat seru dan gampang untuk kita hafal
"seruuu bangeetttt main sambil belajar, pokoknya bintang 5 buat apk ini, thank's 🥰",5,seru bangeet main sambil ajar pokok bintang buat ini thanks
bagus lah buat belajar bahasa,5,bagus lah buat ajar bahasa
kereeen bikin pengguna nya jadi jago bahasa Inggris,4,keren guna jadi jago bahasa inggris
Aya merasa terbantu dengan aplikasi duolingio .,5,aya rasa bantu dengan duolingio
aplikasi nya bisa bikin aku bisa bahasa inggris,5,bisa aku bahasa inggris
Saya belum menemukan bahasa philipine tolong ditambahkan,2,saya belum temu bahasa philipine tolong tambah
Terimakasih banyak aplikasi ini sangat bermanfaat buat aku belajar sehari hari👌👌,4,terimakasih banyak ini sangat manfaat buat aku ajar hari
aplikasi ini membuat saya bisa berbahasa Inggris dengan mudah,5,ini buat saya bisa bahasa inggris dengan mudah
apk nya gk bosenin mana bisa main offline lagi kalo gk ada kuota ini apk yerkeren sealam semesta gw sekarang jadi hafal bahasa Inggris berkat apk ini,5,gk bosenin mana bisa main offline lagi kalau ada kuota ini yerkeren alam semesta gw sekarang jadi hafal bahasa inggris berkat
"bisa belajar, tambah ilmu, semoga bermanfaat",5,bisa ajar tambah ilmu moga manfaat
bagus sih tpi kadang kadang Ng lag,4,bagus tpi kadang ng lag
sangat bagus aku yang gak tau bhs Inggris jadi tau,5,sangat bagus aku tidak tahu bhs inggris jadi
sangat bagus untuk anak anak,5,sangat bagus untuk
sangat bagus cocok buat aku yang lagi belajar b inggris,5,sangat bagus cocok buat aku lagi ajar inggris
Tambahi fitur main bareng teman dong biar belajarnya lebih seruuu,4,tambah fitur main bareng dong ajar lebih seru
doulingo seru belajar nya kaya main game saya kasih bintang 5,5,doulingo seru ajar kaya main game saya kasih bintang
membantu banget buat belajarnya,5,bantu banget buat ajar
jadi bisa bahasa Korea mulai dari hangeul,5,jadi bisa bahasa korea mulai dari hangeul
Aplikasi ini sangat membantu saya untuk mempelajari bahasa baru,5,ini sangat bantu saya untuk ajar bahasa baru
"worth it bangett, gabiiin bosen belajarnya",5,worth it bangett gabin bosen ajar
mudah untuk di pelajari dan asik,5,mudah untuk di ajar dan asik
ini bagus untuk saya belajar bahasa Inggris yang saya tidak ketahui,5,ini bagus untuk saya ajar bahasa inggris tidak tahu
karna duolingo aku bisa BHS jepang sama inggris 🥰 ありがとうデュオリンゴ 🙏🙏,5,karna aku bisa bhs jepang sama inggris
kalo gk premium sampe selesai ini apk bagus bgt,5,kalau gk premium sampe selesai ini bagus bgt
seneng bnget bisa belajar bhs inggris di apk ini tanpa harus bayar,5,neng bnget bisa ajar bhs inggris di ini tanpa harus bayar
Menurut aku Duolingo itu bagus dan faedah,5,turut aku itu bagus dan faedah
wahh bagus bgtt sih kuncinya Kita harus mau belajar seruu bangett makasih duolingo💋🥰,5,wahh bagus bgtt kunci kita harus mau ajar seruu bangett makasih
nabila suka belajar english di duolingo,5,nabila suka ajar english di
permainan ya seru banget Ki belajar Sam bil main juga,5,main ya seru banget ki ajar sam bil juga
"Pengen masuk aplikasi duolingo,malah kepencet Tokopedia",5,ken masuk duolingomalah pencet tokopedia
hanya dalam kurung waktu 7 hari saya sudah bisa membaca huruf huruf jepang 🤩🤩,5,hanya dalam kurung waktu hari saya sudah bisa baca huruf jepang
saya bisa bahasa Inggris Jepang dan Turki sekarang,5,saya bisa bahasa inggris jepang dan turki sekarang
ini sangat berguna untuk saya! ini super cepat untuk di hafal!,5,ini sangat guna untuk saya super cepat di hafal
aplikasinya bagus tapi kenapa harus adahal yang berbayar,5,bagus tapi kenapa harus adahal bayar
bahasa inggris ku mulai meningkat dan setiap ulangan B.inggris saya dapat 100🥳,5,bahasa inggris ku mulai tingkat dan tiap ulang binggris saya dapat
sangat membantu buat pemula tidak membosankan,5,sangat bantu buat mula tidak
"keren banget sih , aku jadi tau kosakata yang jarang aku dengar",5,keren banget aku jadi tahu jarang dengar
terimakasih duolingo apk yg sangat bagus,5,terimakasih sangat bagus
Aku sebelum mengenal duolinggo nilai bahasa Inggris ku 50 stelah mengenal duolinggo nilai aku menjadi 100 trimakasii duolinggo😍🥰🥰🥰🥰😻😻,5,aku belum kenal duolinggo nilai bahasa inggris ku stelah jadi trimakasii
bagus bisa bikin semangat belajar b inggris,5,bagus bisa semangat ajar inggris
bagus buat belajar bahasa,5,bagus buat ajar bahasa
aku udh lumayan lancar bahasa inggris,5,aku udh lumayan lancar bahasa inggris
sangatt cocok untuk belajat menyenangkan,5,sangatt cocok untuk belajat senang
"Saya dulu menikmati belajar bahasa dengan duolingo akan tetapi setelah update terbaru saya rasa saya akan ganti dengan aplikasi tidak berbayar yang tidak mementingkan bisnis dengan iming"" tidam ada iklan dan fitur premium, saya sangat menyesalkan hal tersebut",1,saya dulu nikmat ajar bahasa dengan akan tetapi telah update baru rasa ganti tidak bayar penting bisnis iming tidam ada iklan dan fitur premium sangat sesal hal sebut
lucu dan sangat mudah,5,lucu dan sangat mudah
aku lancar bahasa jepang karena nya sangat bagus!,5,aku lancar bahasa jepang karena sangat bagus
bagus bikin aku jadi lancar bahasa Inggris,5,bagus aku jadi lancar bahasa inggris
"Kenapa harus ada unsur lgbt si? Misi cerita ada judul honeymoon dan itu menggambarkan lgbt, sangat disayangkan padahal aplikasinya tentang belajar, saran aja sih harusnya aplikasi mendidik gausah menyisipkan perilaku menyimpang tapi seolah-olah itu bukan tindakan yang salah.",1,kenapa harus ada unsur lgbt misi cerita judul honeymoon dan itu gambar sangat sayang padahal tentang ajar saran didik gausah sisip perilaku simpang tapi seolaholah bukan tindak salah
game nya bisa buat aku pinter dan logos juara 1 ngomong bahasa inggris,5,game bisa buat aku pinter dan logos juara ngomong bahasa inggris
seruuu bangettt belajarr bahasa di duolingo😫,5,seru banget belajarr bahasa di
seru belajar nya kaya main game benaran,5,seru ajar kaya main game benar
"Aplikasinya bagus, dan saya banyak mendapatkan kosata baru",5,bagus dan saya banyak dapat kosata baru
anak saya jago bhs Inggris gara² game ini ayo coba bund,5,saya jago bhs inggris gara2 game ini ayo coba bund
sangat bagus untuk melatih kosakata,5,sangat bagus untuk latih
Tidak banyak iklan,4,tidak banyak iklan
baguss sy jadi pintar bahasa Inggris,5,baguss sy jadi pintar bahasa inggris
Aplikasi ini sangat bagus bikin saya menjadi lebih pintar!,5,ini sangat bagus saya jadi lebih pintar
sangat membantu menghafal kosakata walupun dalam bahasa Inggris,5,sangat bantu hafal walupun dalam bahasa inggris
Bagus untuk pengembangan bahasa,4,bagus untuk kembang bahasa
bagus banget bisa buat belajar,4,bagus banget bisa buat ajar
karna saya sekarang sudah agak agak bisa bahasa inggris terimakasih dolingo,5,karna saya sekarang sudah agak bisa bahasa inggris terimakasih dolingo
mudah di pahami dengan bahas yang baik,5,mudah di paham dengan bahas baik
apk ini udah bagus cuman menggandung UNSUR LGBT! tidak bagus apa lagi kalau anak ingin belajar lalu melihatnya kata kata aneh itu. kenapa harus istri dengan istri ini mengandung lesby. apa susahnya menggunakan suami kenapa harus istri dan istri. jika anak anak melihat ini mereka akan terbodoh bodoh. apa lagi saya melihat kata 'dia istri saya' padahal dia seorang wanita saya merasa jijik. hewan saja mengetahui mana pria dan mana wanita. kalau kita manusia kita seharusnya lebih mengetahui nya,1,ini udah bagus cuman gandung unsur lgbt tidak apa lagi kalau ingin ajar lalu kata aneh itu kenapa harus istri dengan kandung lesby susah guna suami dan jika mereka akan bodoh saya dia padahal orang wanita rasa jijik hewan saja tahu mana pria kita manusia lebih
"aplikasi ini sangat Bagus, sayang sekali menganut konten LGBT, saya kasih 2 bintang dulu, tolong segera dihapus🙏",2,ini sangat bagus sayang sekali anut konten lgbt saya kasih bintang dulu tolong segera hapus
aplikasinya sangat bermanfaat semoga aplikasi ini dapat berkembang,5,sangat manfaat moga ini dapat kembang
seru rasa nya belajar bahasa Inggris di duolingo,5,seru rasa ajar bahasa inggris di
"Terima kasih Duolingo, karna mu aku bisa memenangkan Piala",5,terima kasih karna mu aku bisa menang piala
bagus pelajarannya dan aplikasinya tentunya 😊😊,4,bagus ajar dan tentu
"suka belajar disini, duolingho sangat bermanfaat",5,suka ajar sini duolingho sangat manfaat
aku suka sekali game ini karena saya hampir bisa berbahasa inggrish,5,aku suka sekali game ini karena saya hampir bisa bahasa inggrish
Aplikasi ini mem bantu anak saya belajar bahasa lain,5,ini mem bantu saya ajar bahasa lain
"Masya Allah tabarokalloh bagus banget aplikasi ini hingga membuat ingin belajar trus,",5,masya tabarokalloh bagus banget ini hingga buat ingin ajar trus
Ini sangat bahaya 😱😱😱😱😱 duolingo bisa marah dan serem!,5,ini sangat bahaya bisa marah dan rem
Aku jadi bisa ngerjain ulangan b. Inggris karena sering belajar di Duolingo 🤓👍,5,aku jadi bisa ngerjain ulang inggris karena sering ajar di
aplikasi yang sangat bagus untuk pelajar👍👍,5,sangat bagus untuk ajar
Anda berkeinginan menjadi Kakashi? namun anda tidak bisa bahasa jepang? tenang duo linggo solusinya,5,anda ingin jadi kakashi namun tidak bisa bahasa jepang tenang duo linggo solusi
Ayo sampe kapan ini kembali normal males ah lama lama sama ni apk mending sebelah,2,ayo sampe kapan ini kembali normal males ah lama sama ni mending belah
Sangat bermanfaat dan bagus utk pemula,5,sangat manfaat dan bagus untuk mula
karna belajar di Duolingo sangat menyenangkan,5,karna ajar di sangat senang
bagus aku jadi lebih lancar bahasa Inggris,5,bagus aku jadi lebih lancar bahasa inggris
barang pasti ori pengiriman cepat ongkir bersahabat jangan ragu donlod,5,barang pasti ori kirim cepat ongkir sahabat jangan ragu donlod
"Saya tidak suka ada keong di bahas Jerman, tolong di hilangkan supaya bisa saya beri bintang 5. Tolong dihilangkan ya! Kemarin sudah tidak muncul, sekarang muncul lagi. Duolingo sekarang ada unsur LGBTnya, jadi ganggu banget. Mending tidak usah diberi LGBT, jadi wajar saja kayak dulu. Kan gak semua pengguna pro LGBT! Lagian kalau ada unsur LGBT di bahasa Jerman itu malah bikin bingung, soalnya mereka pakai feminin dan maskulin.",2,saya tidak suka ada keong di bahas jerman tolong hilang supaya bisa beri bintang ya kemarin sudah muncul sekarang lagi unsur lgbtnya jadi ganggu banget mending usah lgbt wajar saja kayak dulu kan semua guna pro kalau bahasa itu malah bingung soal mereka feminin dan maskulin
pembelajaran yang seru dan ga bikin boring,5,ajar seru dan ga boring
"bagus, gak perlu bayar , gratis",5,bagus tidak perlu bayar gratis
"aplikasi yang sangat bagus, kalian lucu",5,sangat bagus kalian lucu
aplikasi ini membantu sya belajar bhs inggris,5,ini bantu sya ajar bhs inggris
aplikasi duolingo sangat bermanfaat sekali☺️👍👍,5,sangat manfaat sekali
bagus aku jadi lebih pintar bahasa inggris,5,bagus aku jadi lebih pintar bahasa inggris
Udah jangan ragu-ragu! Langsung download aja deh! Seru banget!💯🥰,5,udah jangan raguragu langsung seru banget
pembelajaran yang sangat recommended,5,ajar sangat recommended
terimakasih sangat membantu saya untuk percakapan sehari hari,5,terimakasih sangat bantu saya untuk cakap hari
bagus sekali untuk anak-anak😃,5,bagus sekali untuk anakanak
mntpp aplikasinya saya jadi kembali ingat bahasa inggris yg dlu prnh lupa 😅,5,mntpp saya jadi kembali ingat bahasa inggris dlu prnh lupa
game ini sangat bagus jika ingin ke inggris,5,game ini sangat bagus jika ingin ke inggris
"bagus, lebih bisa di mengerti",5,bagus lebih bisa di erti
"duo linggo itu seru bgt,cepet dowload jangan cuma diliatin ,sayangloh nanti",5,duo linggo itu seru bgtcepet dowload jangan cuma diliatin sayangloh nanti
keren saya jadi lancar bahasa inggris,5,keren saya jadi lancar bahasa inggris
keren banget aplikasinya. lov poll deh pokoknya,5,keren banget lov poll pokok
bagussss gua makin lancar bhs inggris,5,bagus gua makin lancar bhs inggris
"belajar yg seru dengan aplikasi ini pengetahuan jd bertambah,",5,ajar seru dengan ini tahu jd tambah
akhirnya saya sedikit bisa bahasa inggris dan bisa mengisi hati tanpa bayar 👍👍👍,5,akhir saya sedikit bisa bahasa inggris dan isi hati tanpa bayar
sangat membantu menambah kosa kata baru,5,sangat bantu tambah kosa kata baru
bagus banget bikin aku lumayan bahasa jepang,5,bagus banget aku lumayan bahasa jepang
mantap sangat membantu dan menyenangkan,5,mantap sangat bantu dan senang
bisa membuat kita belajar bahasa,4,bisa buat kita ajar bahasa
sangat bagus dan mudah di pahamii,5,sangat bagus dan mudah di pahamii
tidak ada iklan dan dapat di pelajari seru jugaaa,5,tidak ada iklan dan dapat di ajar seru juga
bagus bangget bisa bantu belajar,5,bagus bangget bisa bantu ajar
game ini Sangat bagus aku nilai ulangan bahasa nya 100,5,game ini sangat bagus aku nilai ulang bahasa
bagus tapi disuruh bikin profil mulu,3,bagus tapi suruh profil mulu
aplikasi ini sebenarnya untuk belajar tapi seperti main game,5,ini benar untuk ajar tapi seperti main game
Duolingonya sangat seru kadang aku jarang mainin tapi saya tetap mainin,5,duolingonya sangat seru kadang aku jarang mainin tapi saya tetap
Apk ini sangat membantu untuk belajar saya menyukai nya,5,ini sangat bantu untuk ajar saya suka
ini bagus aku seharian belajar bahasa Inggris🇬🇧,5,ini bagus aku hari ajar bahasa inggris
Pengetahuan bahasa inggris ku semakin lancar jadinya,4,tahu bahasa inggris ku makin lancar jadi
terkadang ada kalimat yang artinya tidak sesuai...,3,terkadang ada kalimat tidak sesuai
"jadi lebih mngrti, walau sambil bermain tp bisa memahami",5,jadi lebih mngrti walau sambil main tp bisa paham
