content,score,clean_content
"Duolingo rekomendasi untuk segala usia apalagi pelajar dalam mempelajari materi language English simpel asal kita komitmen aja dalam membuka aplikasi jangan cuman sehari aja full kedepannya gak (gak bakal kena juga manfaatnya 🤗) Untuk fitur super di Duolingo, semoga di berikan promo yang lebih terjangkau lagi untuk pelajar seperti saya 🤭",3,rekomendasi usia ajar materi language english simpel komitmen buka aplikasi full kena manfaat fitur super moga ikan promo jangkau
"aplikasi bagus, bisa latihan mendengarkan, mengucapkan dgn benar & menyusun kalimat sesuai dgn aturan.. oh ya, iklan muncul dengan sewajarnya, gk seperti app lain yg iklan muncul dgn menggila..",5,aplikasi bagus latih dengar susun kalimat sesuai atur oh iklan muncul wajar app gila
"Bagus aplikasi nya, cuman kadang suka bug gabisa dipencet, terus loading nya juga suka lama. XP liga stuck g naik naik. Loading buat masuk ke aplikasinya juga kadang kama banget, pokoknya banyaklah bugnya, jadi kecewa sama aplikasinya, lama lama gw turunin juga nih bintang nya",2,bagus aplikasi kadang suka bug pencet loading xp liga stuck masuk kama banget pokok bugnya kecewa turunin bintang
"Sangat bagus, membantu kita dalam belajar bahasa asing, mudah dipahami dan dimengerti, untuk pemula juga bisa karna ada level nya, jadi bisa di sesuaikan, recomend banget aplikasi nya",5,bagus bantu ajar bahasa asing mudah paham erti level sesuai recomend banget aplikasi
"Bagus sih, cuma kekurangan nya kadang jawaban benar di salahin, terus kalo saya dapat peringkat teratas kaya 1,2,3 ga dapet linggot biru, di update malah makin eror bukan ada peningkatan, agak kecewa sih tapi untuk belajar bahasa gratis saya masih tetap kasih bintang 5 karena bagus untuk latihan berbahasa.",5,bagus kadang salahin peringkat kaya linggot biru update eror tingkat kecewa ajar bahasa gratis kasih bintang latih
"Setelah saya belajar di aplikasi duolingo ini,saya semakin pandai dalam mengucapkan kosakata bahasa inggris sebelumnya saya tidak begitu pandai mengucapkan kata2 dalam bahasa inggris.. Tapi saya tidak perlu khawatir lagi karena duolingo sudah membantu saya... Trimakasih duolingo..😊",5,ajar aplikasi inisaya pandai bahasa inggris khawatir bantu terima kasih
"Katanya ada update Math and Music tapi gimana caranya aku bisanya cuma bahasa-bahasa doang ini gimana sih, kalo misal ada caranya aku bakal kasih bintang 5 soalnya nilai MTK ku jelek udah makasih",2,update math and music bahasabahasa kasih bintang nilai mtk ku jelek terima
Sangat bagus Iklannya juga sedikit banget Sangat disarankan untuk anak anak Ada banyak level di bahasa inggris Dari bagian 1 pendatang bagian 2 pengelana bagian3 penjelajah bagian 4 penakluk Dan bagian 5 penyegar harian Levelnya : Latihan latihan yang di personalisasi cerita. Peti. Ulasan unit Sangat sangat disarankan,5,bagus iklan banget saran level bahasa inggris kelana bagian3 jelajah takluk segar latih personal cerita peti ulas unit
"Saya suka dengan apk ini sangat membantu saya belajar bahasa asing dengan mudah dan seru, namun saya ingin memberikan saran supaya ada fitur percakapan atau komunikasi dengan sesama penggunanya sehingga dapat membuat kita jadi lebih enjoy😊😊😊😊😊😊",4,suka aplikasi bantu ajar bahasa asing mudah seru saran fitur cakap komunikasi enjoy
"Banyak manfaat yang saya rasakan , selain untuk mengasah ketrampilan berbahasa inggris, jg untuk menjaga kemampuan otak dengan terus berlatih tanpa harus ada beban dan yang penting saya mendapat peluamg untuk menyalurkan hobi tanpa harus pergi keluar karena dapat dilakukan kapan saja , dimana saja...eh..kok seperti iklan he..he🤭👍🙏",5,manfaat asah ketrampilan bahasa inggris jaga otak latih beban peluamg salur hobi pergi laku sajaehkok iklan he
"Sangat bagus sekali, tapi tolong di perbanyak atau update lagi pelajaran bahasa inggrisnya dengan tutur bahasa Indonesia. Saya harap duolingo menambah bahasa baru dengan tutur bahasa Indonesia. Semoga duolingo bisa berkembang menjadi yang terbaik 👍💯",5,bagus tolong update ajar bahasa inggris harap moga kembang
"Bagi kalian yg kepencet berlanggan buat gratis 7 hari, itu bisa dibatalin di play store sebelah kiri atas garis 3, trus klik langganan, abis itu batalkan langganan.. Nanti ada email yg masuk artinya kamu sudah berhenti berlanggan.. Makasih duolinggo app nya ngebantu aku banget ❤🙏",5,pencet langgan gratis dibatalin play store belah kiri garis klik habis batal email masuk henti terima kasih duolinggo app ngebantu banget
"Aplikasi nya 🅚🅔🅡🅔🅝 banget sih menurut aku😚..... Berkat aplikasi ini aku bisa belajar mengucapkan, mendengar kan, serta melatih kita untuk belajar bahasa Inggris pokoknya the best 👍💯",5,aplikasi banget berkat ajar dengar latih bahasa inggris pokok best
"Aplikasi nya bagus.tapi tolong ya.. ekspresi wajah nya itu loh.apa lagi yg cewek berambut ungu itu.cuwek banget,bikin gak semangat belajar.dan masalah pelajaran.saya masih pemula belum tau betul.tolong ajari dari cara penempatan they dan saudara 2nya itu.gak faham saya.....",4,aplikasi bagustapi tolong ekspresi wajah lohapa cewek rambut ungu itucuwek bangetbikin semangat belajardan pelajaransaya betultolong ajar they saudara 2nya itugak faham
"Bismillah, untuk aplikasinya bagus insyaallah tapi, disayangkan pada saat selesai tes pada awal-awal itu terjadi pemberhentian pada aplikasinya hingga saya keluarkan lalu mencoba tes kembali dan hasilnya sama saja, bahkan aplikasinya mengalami pemberhentian sampai sekarang, dan aplikasinya bisa dibuka tapi pada gambar aplikasinya hanya berwarna hijau dengan tulisan di tengah layar ""duolingo"". Apakah wifi saya yang eror ? Atau aplikasinya yang memang tidak bisa di buka ?",3,bismillah aplikasi bagus insyaallah sayang selesai tes awalawal henti coba hasil alami buka gambar warna hijau tulis layar wifi eror
"Aplikasi untuk belajar bahasa Inggris terbaik. Dengan konsep ala games, saya rasa pembelajaran lebih terasa aplikatif. Sangat cocok digunakan oleh anak-anak maupun dewasa. Semoga Duolingo terus menjadi lebih baik lagi.",5,aplikasi ajar bahasa inggris konsep ala games asa aplikatif cocok anakanak dewasa moga
"Aplikasi ini sangat membantu bagi kita kita yg ingin belajar atau ingin mendalami kemampuan bahasa Inggris, karena pembelajaran bahasa Inggris ini disajikan dengan soal soal yg beragam mulai dari speaking English sampai mengetik jawaban, dan tidak membuat bosan karena di sajikan dengan gambar gambar menarik sesuai latihannya dan selalu di beri apresiasi berupa nilai harian dan banyak lainnya, intinya tidak membuat bosan deh",5,aplikasi bantu ajar bahasa inggris saji agam speaking english etik bosan gambar tarik sesuai latih apresiasi upa nilai inti
"Gw sebelum nya udah download lebih setahun, gw merasa puas. Tapi ngelihat pembaruan ini banyak kurang nya kaya lemot, padahal ada wifi dibilang offline, suka keluar sendiri masih ada juga yang lainnya.",1,download puas ngelihat kaya lemah otak wifi offline suka
"Aplikasi ini sangat membantu buat temen temen yang mau belajar bahasa asing, tapi disini aku pengen short story nya ada di bahasa lain juga. Jadi ngga di bahasa jepang aja. Itu doang sih, sejauh ini ngga ada yang mengecewakan. Hampir 2 tahun aku pakai ini aplikasi, fiturnya makin banyak dan seru.",5,aplikasi bantu ajar bahasa asing short story jepang kecewa fiturnya seru
"Aplikasinya bagus, aku suka belajar bahasa lain di duolingo, tpi menurutku aplikasi ini mempunyai kekurangan. Yaitu kurangnya bahasa, semoga bisa ditambahkan fitur belajar bahas Thai di apk ini, trims",3,aplikasi bagus suka ajar bahasa moga fitur bahas thai terima kasih
Sangat bagus. Belajar bahasa asing menjadi mudah dan asik. Tetapi mohon untuk menambahkan opsi bahasa pada Indonesian Speakers agar menjadi lebih mudah.,5,bagus ajar bahasa asing mudah asik mohon opsi indonesian speakers
Sangat rekomendasi sekali untuk belajar Bhs Inggris dari soal yang mudah hingga mengolah kata yg menurut ku sangat sangat membantu dan belajar disini juga jarang ditemui/dipelajari di sekolah. Good job duolingo!!✨,5,rekomendasi ajar bhs inggris mudah olah ku bantu jarang ditemuidipelajari sekolah bagus job
this application is so nicee😻 apk nya cocok banget buat pelajar kayak aku selain itu bahasa dan materinya bener bener mudah dipelajari ❣ fiturnya juga lengkap banget plus animasi juga jadi makin semangat buat belajar bahasa inggris🤩,5,this application is so nicee aplikasi cocok banget ajar kayak bahasa materi mudah fiturnya lengkap plus animasi semangat inggris
"Sekarang jadi jelek sekali, dulu sederhana, gratis & mudah dimengerti biarpun makin jelek setelah contoh suara jadi banyak bikin bingung lah Sekarang mahal, lambat loading, terlalu berwarna, rumit tampilannya, kebanyakan Unit dan dulu cuma perlu capai 8 Gerbang💀🗿👁️👄👁️",1,jelek sederhana gratis mudah erti biarpun contoh bingung mahal lambat loading warna rumit tampil unit capai gerbang
Aplikasi yang ngebuat kita gak bosen buat belajar karena dalam aplikasi duolinggo kita bisa mengenal bahasa luar lewat rekaman suara dan penulisan ....👍good joob!!!! DUOLINGGO.,5,aplikasi ngebuat bosen ajar duolinggo kenal bahasa rekam tulis bagus joob
"Harus bgt pada download app belajar bahasa ini, selain gratis jg makin kesini belajar bahasa di Duolingo makin semangat bgt lho... padahal baru sebulan install & latihan tiap hari.. ini krn ditunjang latihan yg serba menarik, dr listening, speaking / reading, writing jg ada lengkap untuk smua bahasa. Ada ranking antar peserta jd bikin motivasi hrs berlatih terus 😍😍😍",5,banget download app ajar bahasa gratis kesini semangat lho install latih tunjang serba tarik listening speaking reading writing lengkap ranking motivasi
"Belajar berbahasa inggris menjadi lebih menyenangkan dan menarik karena dikemas dengan visualisasi yang baik, maskot yang lucu dan ikonik, dan tentunya lebih mudah karena menggunakan metode yang bertahap sesuai dengan kemampuan dasar yang kita miliki. Cocok untuk anak-anak. Bahkan orang dewasa pun bisa saling mengenal dan berbagi pengetahuan karena didalamnya terdapat grup belajar juga. Semoga selalu ditingkatkan lagi dan sukses selalu untuk developer dan pengguna aplikasi ini. terima kasih",5,ajar bahasa inggris senang tarik kemas visualisasi maskot lucu ikonik mudah metode tahap sesuai dasar milik cocok anakanak dewasa kenal grup moga tingkat sukses developer aplikasi terima kasih
"Suka banget sama app ini buat belajar memperdalam bahasa inggris, latihannya gampang dipahami, visualnya juga asyik, jadi belajarnya cukup seru. Tapi karena bukan yang premium jadi banyak iklannya. But so far, so good.",5,suka banget app ajar bahasa inggris latih gampang paham visual asyik seru premium iklan but so far bagus
"Hello admin , aplikasi duolingo merupakan aplikasi edukasi yang sangat membantu wawasan pengetahuan membaca ,menulis dan mendengar , aplikasi duolingo sangat menginspirasi saya untuk terus belajar ,berlatih dan Terus mengasa kemampuan saya, perhari saya mampu menguasai 100 kosakata dalam bahasa inggris . aplikasi duolingo sangat bermanfaat . sukses selalu.😇🙏",5,hello admin aplikasi rupa edukasi bantu wawas baca tulis dengar inspirasi ajar latih asa kuasa bahasa inggris manfaat sukses
"Aplikasinya membantu banget buat belajar bahasa asing, ada listening, speaking, pronounciation, dan grammar. Ada banyak hadiah juga yang buat kita semangat belajar terus. Lucu, seru, dan ga bosenin belajar bahasa asing di Duolingo.",5,aplikasi bantu banget ajar bahasa asing listening speaking pronounciation grammar hadiah semangat lucu seru bosenin
"Ga nyangka App duolingo bisa sebagus ini... saya kira terjemahannya bakal banyak yang salah,TERNYATA ENGGA!! Meski ada yg salah sedikit, but iloveit.. dan ini ga berbayar sama sekali~ bisa belajar banyak bahasa dari sini ga cuman bahasa inggris doang~ 아~~난 너무좋아해♡♡",5,nyangka app bagus terjemah salahternyata salah but iloveit bayar ajar bahasa inggris anan neomujohahae
"ni apk bagus benget 😭😭 cocok banget buat pelajar ataupun umum.pilihan bahasa sama metode belajar nya juga enak.pokoknya bagus, nggak tau lagi mau bilang apa.pokoknya makasih buat yang punya ide apk duolingo, buat pengembangan, yang buat apk, sama tim yang selalu ngembangin duolingo.the bestlah.",5,aplikasi bagus benget cocok banget ajar umumpilihan bahasa metode enakpokoknya apapokoknya terima kasih ide kembang tim ngembangin duolingothe bestlah
"Bagus banget, banyak bahasa yang bisa kita pilih didalamnya bukan cuma bahasa inggris. Penyampaian materinya juga bagus, secara perlahan2, jadi mudah mengerti. Thanks to developer☻",5,bagus banget bahasa inggris materi perlahan2 mudah erti terima kasih to developer
Bagus. Saran : akan lebih baik jika Duolingo menyediakan fitur chatting/berbagi pesan agar pengguna bisa langsung mempraktikkan hasil belajar ke pengguna lain yang memiliki semangat sama dalam belajar bahasa. Maju terus Duolingo 💪,5,bagus saran sedia fitur chattingberbagi pesan langsung praktik hasil ajar milik semangat bahasa maju
Wahh baru berpa hari saya sudah lumayan lancar Komunikasi dalam bahasa inggris.tapi blm teringat semua.saya suka banget Aplikasinya. Semoga aplikasi ini dapat membantu people's and melancarkan bahasa inggris mereka.,5,wahh berpa lumayan lancar komunikasi bahasa inggristapi semuasaya suka banget aplikasi moga bantu peoples and inggris
"Thank u very much😘 aplikasi ini terbaik buat bisa berbahasa dalam berbagai bahasa yang saya minati😆, selain berbahasa kita juga jadi pandai membaca dan menulis dalam berbagai jenis huruf bahasa di dunia, Excellent work, duolingo🎉🎉",5,thank very much aplikasi bahasa minat pandai baca tulis jenis huruf dunia excellent work
"Duolingo skrg sudah tidak menyenangkan. Banyak iklan, biasanya hatinya tidak terbatas tp skrg terbatas, untuk mendapatkan hati harus lihat iklan dl. Waktunya habis di iklan saja.",2,senang iklan hati batas habis
"aplikasinya sangat bagus,kita juga cepat ngerti karena pembelajarannya ngak membosankan,tapi kalau mau belajar bahasa lain selain bahasa inggris,kita harus pintar dulu bahasa inggrisnya karena ngak ada penutur bahasa Indonesianya,kalau bisa ditambahkanyah(人 •͈ᴗ•͈)",4,aplikasi baguskita cepat erti ajar ngak membosankantapi bahasa inggriskita pintar inggris indonesianyakalau ditambahkanyahren
"aplikasinya sangat membantu dan sangat menyenangkan, dengan animasi dan fitur-fitur seperti game, menunggu hati tersisi penuh cukup lama menurut saya😔, tapi keseluruhan sangat recommended bagi pemula untuk mengasah bahasa lain🤩",5,aplikasi bantu senang animasi fiturfitur game hati sisi penuh recommended asah bahasa
"jika klian orang yg bijak dalam menggunakan handphone, kalian mesti download Aplikasi Duolingo ini, saya akuii sangat membantu untuk menambah kosakata bahasa inggris kalian bukan cuma itu tapi juga bagaimana mengatur susunan katanya sesuai grammar bahasa.",5,bijak handphone mesti download aplikasi akuii bantu bahasa inggris atur susun sesuai grammar
Thanks Duolingo😘💕 Berkat kamu aku jadi bisa berbicara menggunakan bahasa Inggris dengan fasih👄💬 Bukan hanya itu aku juga mau bilang aplikasi ini beda sama kayak yg laennn... Aplikasi ini juga gk bikin bosen karna kita dibawa seperti lagi berlomba lomba untuk menjadi yang pertama☝Pokoknya The best dehhh buat Dualingo👍💯 Okehhh segitu ajahh terimakasih (￣∇￣),5,terima kasih berkat bahasa inggris fasih aplikasi beda kayak laen bosen bawa lomba pertamapokoknya best dualingo okeh segitu ajahh terimakasih
